ERROR: Dropped frame : 3
001836, SEQID 18294, CYCLE 002 0500, SIZE 3963392, GAMMA 0.000, GAIN 64, SHUTTER 167, LAT 24.52508333, LON 121.85057000, ALT 202.800, UTC 04:43:12.00
ERROR: Dropped frame : 3
001837, SEQID 18298, CYCLE 002 2500, SIZE 3957760, GAMMA 0.000, GAIN 64, SHUTTER 161, LAT 24.52516833, LON 121.85062833, ALT 203.700, UTC 04:43:13.00
ERROR: Dropped frame : 4
001838, SEQID 18303, CYCLE 002 5000, SIZE 3925504, GAMMA 0.000, GAIN 64, SHUTTER 147, LAT 24.52516833, LON 121.85062833, ALT 203.700, UTC 04:43:13.00
ERROR: Dropped frame : 2
001839, SEQID 18306, CYCLE 002 6500, SIZE 4098560, GAMMA 0.000, GAIN 64, SHUTTER 137, LAT 24.52516833, LON 121.85062833, ALT 203.700, UTC 04:43:13.00
ERROR: Dropped frame : 2
001840, SEQID 18309, CYCLE 003 0000, SIZE 4073984, GAMMA 0.000, GAIN 64, SHUTTER 131, LAT 24.52516833, LON 121.85062833, ALT 203.700, UTC 04:43:13.00
ERROR: Dropped frame : 4
001841, SEQID 18314, CYCLE 003 2500, SIZE 4065280, GAMMA 0.000, GAIN 64, SHUTTER 121, LAT 24.52516833, LON 121.85062833, ALT 203.700, UTC 04:43:13.00
ERROR: Dropped frame : 2
001842, SEQID 18317, CYCLE 003 4000, SIZE 3925504, GAMMA 0.000, GAIN 64, SHUTTER 116, LAT 24.52525500, LON 121.85068833, ALT 204.500, UTC 04:43:14.00
ERROR: Dropped frame : 2
001843, SEQID 18320, CYCLE 003 5500, SIZE 3939328, GAMMA 0.000, GAIN 64, SHUTTER 112, LAT 24.52525500, LON 121.85068833, ALT 204.500, UTC 04:43:14.00
ERROR: Dropped frame : 4
001844, SEQID 18325, CYCLE 004 0000, SIZE 3982848, GAMMA 0.000, GAIN 64, SHUTTER 105, LAT 24.52525500, LON 121.85068833, ALT 204.500, UTC 04:43:14.00
ERROR: Dropped frame : 3
001845, SEQID 18329, CYCLE 004 2000, SIZE 3884032, GAMMA 0.000, GAIN 64, SHUTTER 101, LAT 24.52525500, LON 121.85068833, ALT 204.500, UTC 04:43:14.00
ERROR: Dropped frame : 3
001846, SEQID 18333, CYCLE 004 4000, SIZE 3837440, GAMMA 0.000, GAIN 64, SHUTTER 99, LAT 24.52534000, LON 121.85075500, ALT 205.300, UTC 04:43:15.00
ERROR: Dropped frame : 16
001847, SEQID 18350, CYCLE 005 4500, SIZE 3794944, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.52542167, LON 121.85082833, ALT 205.500, UTC 04:43:16.00
ERROR: Dropped frame : 4
001848, SEQID 18355, CYCLE 005 7000, SIZE 4140032, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.52542167, LON 121.85082833, ALT 205.500, UTC 04:43:16.00
001849, SEQID 18356, CYCLE 005 7500, SIZE 3807744, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.52542167, LON 121.85082833, ALT 205.500, UTC 04:43:16.00
001850, SEQID 18357, CYCLE 006 0000, SIZE 3889664, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.52542167, LON 121.85082833, ALT 205.500, UTC 04:43:16.00
ERROR: Dropped frame : 1
001851, SEQID 18359, CYCLE 006 1000, SIZE 3808768, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.52542167, LON 121.85082833, ALT 205.500, UTC 04:43:16.00
ERROR: Dropped frame : 3
001852, SEQID 18363, CYCLE 006 3000, SIZE 3919872, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.52548667, LON 121.85091833, ALT 206.200, UTC 04:43:17.00
ERROR: Dropped frame : 6
001853, SEQID 18370, CYCLE 006 6500, SIZE 3883008, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.52548667, LON 121.85091833, ALT 206.200, UTC 04:43:17.00
ERROR: Dropped frame : 2
001854, SEQID 18373, CYCLE 007 0000, SIZE 3867648, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.52548667, LON 121.85091833, ALT 206.200, UTC 04:43:17.00
ERROR: Dropped frame : 1
001855, SEQID 18375, CYCLE 007 1000, SIZE 3920896, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.52548667, LON 121.85091833, ALT 206.200, UTC 04:43:17.00
ERROR: Dropped frame : 2
001856, SEQID 18378, CYCLE 007 2500, SIZE 4032000, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.52553667, LON 121.85102167, ALT 206.800, UTC 04:43:18.00
ERROR: Dropped frame : 6
001857, SEQID 18385, CYCLE 007 6000, SIZE 3857408, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.52553667, LON 121.85102167, ALT 206.800, UTC 04:43:18.00
ERROR: Dropped frame : 3
001858, SEQID 18389, CYCLE 008 0000, SIZE 3880960, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.52553667, LON 121.85102167, ALT 206.800, UTC 04:43:18.00
ERROR: Dropped frame : 3
001859, SEQID 18393, CYCLE 008 2000, SIZE 3957248, GAMMA 0.000, GAIN 68, SHUTTER 96, LAT 24.52553667, LON 121.85102167, ALT 206.800, UTC 04:43:18.00
ERROR: Dropped frame : 3
001860, SEQID 18397, CYCLE 008 4000, SIZE 3928064, GAMMA 0.000, GAIN 68, SHUTTER 97, LAT 24.52556833, LON 121.85113167, ALT 207.400, UTC 04:43:19.00
ERROR: Dropped frame : 4
001861, SEQID 18402, CYCLE 008 6500, SIZE 4031488, GAMMA 0.000, GAIN 64, SHUTTER 98, LAT 24.52556833, LON 121.85113167, ALT 207.400, UTC 04:43:19.00
001862, SEQID 18403, CYCLE 008 7000, SIZE 4061696, GAMMA 0.000, GAIN 64, SHUTTER 98, LAT 24.52556833, LON 121.85113167, ALT 207.400, UTC 04:43:19.00
ERROR: Dropped frame : 4
001863, SEQID 18408, CYCLE 009 1500, SIZE 3860480, GAMMA 0.000, GAIN 68, SHUTTER 98, LAT 24.52556833, LON 121.85113167, ALT 207.400, UTC 04:43:19.00
001864, SEQID 18409, CYCLE 009 2000, SIZE 3947520, GAMMA 0.000, GAIN 64, SHUTTER 99, LAT 24.52556833, LON 121.85113167, ALT 207.400, UTC 04:43:19.00
ERROR: Dropped frame : 3
001865, SEQID 18413, CYCLE 009 4000, SIZE 3929600, GAMMA 0.000, GAIN 64, SHUTTER 99, LAT 24.52559000, LON 121.85124167, ALT 208.000, UTC 04:43:20.00
ERROR: Dropped frame : 3
001866, SEQID 18417, CYCLE 009 6000, SIZE 3874816, GAMMA 0.000, GAIN 64, SHUTTER 98, LAT 24.52559000, LON 121.85124167, ALT 208.000, UTC 04:43:20.00
ERROR: Dropped frame : 3
001867, SEQID 18421, CYCLE 010 0000, SIZE 4131328, GAMMA 0.000, GAIN 64, SHUTTER 97, LAT 24.52559000, LON 121.85124167, ALT 208.000, UTC 04:43:20.00
001868, SEQID 18422, CYCLE 010 0500, SIZE 4109312, GAMMA 0.000, GAIN 66, SHUTTER 96, LAT 24.52559000, LON 121.85124167, ALT 208.000, UTC 04:43:20.00
001869, SEQID 18423, CYCLE 010 1000, SIZE 4067328, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.52559000, LON 121.85124167, ALT 208.000, UTC 04:43:20.00
001870, SEQID 18424, CYCLE 010 1500, SIZE 4028416, GAMMA 0.000, GAIN 64, SHUTTER 96, LAT 24.52559000, LON 121.85124167, ALT 208.000, UTC 04:43:20.00
001871, SEQID 18425, CYCLE 010 2000, SIZE 4001280, GAMMA 0.000, GAIN 66, SHUTTER 95, LAT 24.52561000, LON 121.85134667, ALT 208.900, UTC 04:43:21.00
001872, SEQID 18426, CYCLE 010 2500, SIZE 3968000, GAMMA 0.000, GAIN 64, SHUTTER 95, LAT 24.52561000, LON 121.85134667, ALT 208.900, UTC 04:43:21.00
001873, SEQID 18427, CYCLE 010 3000, SIZE 3956224, GAMMA 0.000, GAIN 64, SHUTTER 95, LAT 24.52561000, LON 121.85134667, ALT 208.900, UTC 04:43:21.00
001874, SEQID 18428, CYCLE 010 3500, SIZE 3948032, GAMMA 0.000, GAIN 66, SHUTTER 94, LAT 24.52561000, LON 121.85134667, ALT 208.900, UTC 04:43:21.00
ERROR: Dropped frame : 3
001875, SEQID 18432, CYCLE 010 5500, SIZE 3904000, GAMMA 0.000, GAIN 64, SHUTTER 94, LAT 24.52561000, LON 121.85134667, ALT 208.900, UTC 04:43:21.00
001876, SEQID 18433, CYCLE 010 6000, SIZE 3826688, GAMMA 0.000, GAIN 64, SHUTTER 94, LAT 24.52561000, LON 121.85134667, ALT 208.900, UTC 04:43:21.00
001877, SEQID 18434, CYCLE 010 6500, SIZE 3822592, GAMMA 0.000, GAIN 64, SHUTTER 94, LAT 24.52561000, LON 121.85134667, ALT 208.900, UTC 04:43:21.00
001878, SEQID 18435, CYCLE 010 7000, SIZE 4047360, GAMMA 0.000, GAIN 64, SHUTTER 94, LAT 24.52561000, LON 121.85134667, ALT 208.900, UTC 04:43:21.00
001879, SEQID 18436, CYCLE 010 7500, SIZE 3965952, GAMMA 0.000, GAIN 65, SHUTTER 93, LAT 24.52561000, LON 121.85134667, ALT 208.900, UTC 04:43:21.00
001880, SEQID 18437, CYCLE 011 0000, SIZE 3931648, GAMMA 0.000, GAIN 64, SHUTTER 93, LAT 24.52561000, LON 121.85134667, ALT 208.900, UTC 04:43:21.00
001881, SEQID 18438, CYCLE 011 0500, SIZE 3925504, GAMMA 0.000, GAIN 65, SHUTTER 92, LAT 24.52561000, LON 121.85134667, ALT 208.900, UTC 04:43:21.00
001882, SEQID 18439, CYCLE 011 1000, SIZE 3938816, GAMMA 0.000, GAIN 64, SHUTTER 92, LAT 24.52561000, LON 121.85134667, ALT 208.900, UTC 04:43:21.00
001883, SEQID 18440, CYCLE 011 1500, SIZE 3984896, GAMMA 0.000, GAIN 64, SHUTTER 92, LAT 24.52561000, LON 121.85134667, ALT 208.900, UTC 04:43:21.00
001884, SEQID 18441, CYCLE 011 2000, SIZE 4068352, GAMMA 0.000, GAIN 68, SHUTTER 91, LAT 24.52563833, LON 121.85144500, ALT 209.800, UTC 04:43:22.00
001885, SEQID 18442, CYCLE 011 2500, SIZE 4137984, GAMMA 0.000, GAIN 64, SHUTTER 92, LAT 24.52563833, LON 121.85144500, ALT 209.800, UTC 04:43:22.00
001886, SEQID 18443, CYCLE 011 3000, SIZE 3851264, GAMMA 0.000, GAIN 70, SHUTTER 91, LAT 24.52563833, LON 121.85144500, ALT 209.800, UTC 04:43:22.00
001887, SEQID 18444, CYCLE 011 3500, SIZE 4140544, GAMMA 0.000, GAIN 64, SHUTTER 92, LAT 24.52563833, LON 121.85144500, ALT 209.800, UTC 04:43:22.00
001888, SEQID 18445, CYCLE 011 4000, SIZE 3768832, GAMMA 0.000, GAIN 64, SHUTTER 92, LAT 24.52563833, LON 121.85144500, ALT 209.800, UTC 04:43:22.00
001889, SEQID 18446, CYCLE 011 4500, SIZE 3861504, GAMMA 0.000, GAIN 64, SHUTTER 92, LAT 24.52563833, LON 121.85144500, ALT 209.800, UTC 04:43:22.00
ERROR: Dropped frame : 4
001890, SEQID 18451, CYCLE 011 7000, SIZE 4032512, GAMMA 0.000, GAIN 64, SHUTTER 92, LAT 24.52563833, LON 121.85144500, ALT 209.800, UTC 04:43:22.00
ERROR: Dropped frame : 2
001891, SEQID 18454, CYCLE 012 0500, SIZE 4004864, GAMMA 0.000, GAIN 69, SHUTTER 92, LAT 24.52563833, LON 121.85144500, ALT 209.800, UTC 04:43:22.00
ERROR: Dropped frame : 3
001892, SEQID 18458, CYCLE 012 2500, SIZE 4015616, GAMMA 0.000, GAIN 67, SHUTTER 94, LAT 24.52568500, LON 121.85153000, ALT 210.600, UTC 04:43:23.00
ERROR: Dropped frame : 4
001893, SEQID 18463, CYCLE 012 5000, SIZE 3919360, GAMMA 0.000, GAIN 65, SHUTTER 97, LAT 24.52568500, LON 121.85153000, ALT 210.600, UTC 04:43:23.00
ERROR: Dropped frame : 4
001894, SEQID 18468, CYCLE 012 7500, SIZE 3834880, GAMMA 0.000, GAIN 64, SHUTTER 98, LAT 24.52568500, LON 121.85153000, ALT 210.600, UTC 04:43:23.00
ERROR: Dropped frame : 3
001895, SEQID 18472, CYCLE 013 1500, SIZE 4080128, GAMMA 0.000, GAIN 64, SHUTTER 98, LAT 24.52568500, LON 121.85153000, ALT 210.600, UTC 04:43:23.00
ERROR: Dropped frame : 3
001896, SEQID 18476, CYCLE 013 3500, SIZE 4056576, GAMMA 0.000, GAIN 64, SHUTTER 98, LAT 24.52568500, LON 121.85153000, ALT 210.600, UTC 04:43:23.00
ERROR: Dropped frame : 3
001897, SEQID 18480, CYCLE 013 5500, SIZE 4083200, GAMMA 0.000, GAIN 64, SHUTTER 98, LAT 24.52575333, LON 121.85160000, ALT 210.800, UTC 04:43:24.00
ERROR: Dropped frame : 2
001898, SEQID 18483, CYCLE 013 7000, SIZE 3875328, GAMMA 0.000, GAIN 65, SHUTTER 98, LAT 24.52575333, LON 121.85160000, ALT 210.800, UTC 04:43:24.00
ERROR: Dropped frame : 3
001899, SEQID 18487, CYCLE 014 1000, SIZE 3947008, GAMMA 0.000, GAIN 64, SHUTTER 99, LAT 24.52575333, LON 121.85160000, ALT 210.800, UTC 04:43:24.00
ERROR: Dropped frame : 3
001900, SEQID 18491, CYCLE 014 3000, SIZE 4073984, GAMMA 0.000, GAIN 64, SHUTTER 100, LAT 24.52575333, LON 121.85160000, ALT 210.800, UTC 04:43:24.00
ERROR: Dropped frame : 2
001901, SEQID 18494, CYCLE 014 4500, SIZE 4045312, GAMMA 0.000, GAIN 64, SHUTTER 100, LAT 24.52583167, LON 121.85166167, ALT 211.100, UTC 04:43:25.00
ERROR: Dropped frame : 3
001902, SEQID 18498, CYCLE 014 6500, SIZE 4018688, GAMMA 0.000, GAIN 64, SHUTTER 100, LAT 24.52583167, LON 121.85166167, ALT 211.100, UTC 04:43:25.00
ERROR: Dropped frame : 3
001903, SEQID 18502, CYCLE 015 0500, SIZE 3825664, GAMMA 0.000, GAIN 66, SHUTTER 101, LAT 24.52583167, LON 121.85166167, ALT 211.100, UTC 04:43:25.00
ERROR: Dropped frame : 3
001904, SEQID 18506, CYCLE 015 2500, SIZE 4058112, GAMMA 0.000, GAIN 72, SHUTTER 104, LAT 24.52592000, LON 121.85172167, ALT 211.600, UTC 04:43:26.00
ERROR: Dropped frame : 7
001905, SEQID 18514, CYCLE 015 6500, SIZE 3908096, GAMMA 0.000, GAIN 66, SHUTTER 110, LAT 24.52592000, LON 121.85172167, ALT 211.600, UTC 04:43:26.00
ERROR: Dropped frame : 6
001906, SEQID 18521, CYCLE 016 2000, SIZE 3884544, GAMMA 0.000, GAIN 70, SHUTTER 120, LAT 24.52601000, LON 121.85177833, ALT 212.300, UTC 04:43:27.00
ERROR: Dropped frame : 3
001907, SEQID 18525, CYCLE 016 4000, SIZE 4061696, GAMMA 0.000, GAIN 64, SHUTTER 122, LAT 24.52601000, LON 121.85177833, ALT 212.300, UTC 04:43:27.00
ERROR: Dropped frame : 3
001908, SEQID 18529, CYCLE 016 6000, SIZE 3871744, GAMMA 0.000, GAIN 64, SHUTTER 121, LAT 24.52601000, LON 121.85177833, ALT 212.300, UTC 04:43:27.00
ERROR: Dropped frame : 2
001909, SEQID 18532, CYCLE 016 7500, SIZE 3900928, GAMMA 0.000, GAIN 64, SHUTTER 119, LAT 24.52601000, LON 121.85177833, ALT 212.300, UTC 04:43:27.00
ERROR: Dropped frame : 2
001910, SEQID 18535, CYCLE 017 1000, SIZE 4042752, GAMMA 0.000, GAIN 64, SHUTTER 117, LAT 24.52601000, LON 121.85177833, ALT 212.300, UTC 04:43:27.00
ERROR: Dropped frame : 3
001911, SEQID 18539, CYCLE 017 3000, SIZE 3836416, GAMMA 0.000, GAIN 64, SHUTTER 113, LAT 24.52610000, LON 121.85182500, ALT 213.300, UTC 04:43:28.00
ERROR: Dropped frame : 5
001912, SEQID 18545, CYCLE 017 6000, SIZE 4030464, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52610000, LON 121.85182500, ALT 213.300, UTC 04:43:28.00
ERROR: Dropped frame : 2
001913, SEQID 18548, CYCLE 017 7500, SIZE 4025856, GAMMA 0.000, GAIN 64, SHUTTER 104, LAT 24.52610000, LON 121.85182500, ALT 213.300, UTC 04:43:28.00
ERROR: Dropped frame : 2
001914, SEQID 18551, CYCLE 018 1000, SIZE 4018688, GAMMA 0.000, GAIN 64, SHUTTER 102, LAT 24.52610000, LON 121.85182500, ALT 213.300, UTC 04:43:28.00
ERROR: Dropped frame : 3
001915, SEQID 18555, CYCLE 018 3000, SIZE 4098560, GAMMA 0.000, GAIN 64, SHUTTER 100, LAT 24.52610000, LON 121.85182500, ALT 213.300, UTC 04:43:28.00
ERROR: Dropped frame : 2
001916, SEQID 18558, CYCLE 018 4500, SIZE 3777536, GAMMA 0.000, GAIN 64, SHUTTER 99, LAT 24.52619167, LON 121.85186167, ALT 214.100, UTC 04:43:29.00
ERROR: Dropped frame : 2
001917, SEQID 18561, CYCLE 018 6000, SIZE 3820032, GAMMA 0.000, GAIN 64, SHUTTER 99, LAT 24.52619167, LON 121.85186167, ALT 214.100, UTC 04:43:29.00
ERROR: Dropped frame : 5
001918, SEQID 18567, CYCLE 019 1000, SIZE 4109824, GAMMA 0.000, GAIN 64, SHUTTER 99, LAT 24.52619167, LON 121.85186167, ALT 214.100, UTC 04:43:29.00
ERROR: Dropped frame : 1
001919, SEQID 18569, CYCLE 019 2000, SIZE 4072960, GAMMA 0.000, GAIN 64, SHUTTER 99, LAT 24.52619167, LON 121.85186167, ALT 214.100, UTC 04:43:29.00
ERROR: Dropped frame : 2
001920, SEQID 18572, CYCLE 019 3500, SIZE 3974144, GAMMA 0.000, GAIN 65, SHUTTER 100, LAT 24.52619167, LON 121.85186167, ALT 214.100, UTC 04:43:29.00
ERROR: Dropped frame : 2
001921, SEQID 18575, CYCLE 019 5000, SIZE 4007424, GAMMA 0.000, GAIN 71, SHUTTER 101, LAT 24.52628833, LON 121.85188833, ALT 214.800, UTC 04:43:30.00
ERROR: Dropped frame : 2
001922, SEQID 18578, CYCLE 019 6500, SIZE 4072960, GAMMA 0.000, GAIN 69, SHUTTER 104, LAT 24.52628833, LON 121.85188833, ALT 214.800, UTC 04:43:30.00
ERROR: Dropped frame : 3
001923, SEQID 18582, CYCLE 020 0500, SIZE 4084224, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52628833, LON 121.85188833, ALT 214.800, UTC 04:43:30.00
ERROR: Dropped frame : 1
001924, SEQID 18584, CYCLE 020 1500, SIZE 4103680, GAMMA 0.000, GAIN 66, SHUTTER 107, LAT 24.52628833, LON 121.85188833, ALT 214.800, UTC 04:43:30.00
ERROR: Dropped frame : 1
001925, SEQID 18586, CYCLE 020 2500, SIZE 4085248, GAMMA 0.000, GAIN 66, SHUTTER 107, LAT 24.52638833, LON 121.85189833, ALT 215.600, UTC 04:43:31.00
ERROR: Dropped frame : 2
001926, SEQID 18589, CYCLE 020 4000, SIZE 4026880, GAMMA 0.000, GAIN 66, SHUTTER 107, LAT 24.52638833, LON 121.85189833, ALT 215.600, UTC 04:43:31.00
ERROR: Dropped frame : 1
001927, SEQID 18591, CYCLE 020 5000, SIZE 3992064, GAMMA 0.000, GAIN 66, SHUTTER 107, LAT 24.52638833, LON 121.85189833, ALT 215.600, UTC 04:43:31.00
ERROR: Dropped frame : 3
001928, SEQID 18595, CYCLE 020 7000, SIZE 4078080, GAMMA 0.000, GAIN 65, SHUTTER 107, LAT 24.52638833, LON 121.85189833, ALT 215.600, UTC 04:43:31.00
ERROR: Dropped frame : 4
001929, SEQID 18600, CYCLE 021 1500, SIZE 3824640, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52638833, LON 121.85189833, ALT 215.600, UTC 04:43:31.00
001930, SEQID 18601, CYCLE 021 2000, SIZE 4138496, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52649333, LON 121.85189000, ALT 216.100, UTC 04:43:32.00
001931, SEQID 18602, CYCLE 021 2500, SIZE 3753984, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52649333, LON 121.85189000, ALT 216.100, UTC 04:43:32.00
ERROR: Dropped frame : 1
001932, SEQID 18604, CYCLE 021 3500, SIZE 4120064, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52649333, LON 121.85189000, ALT 216.100, UTC 04:43:32.00
001933, SEQID 18605, CYCLE 021 4000, SIZE 4107264, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52649333, LON 121.85189000, ALT 216.100, UTC 04:43:32.00
ERROR: Dropped frame : 15
001934, SEQID 18621, CYCLE 022 4000, SIZE 3836416, GAMMA 0.000, GAIN 64, SHUTTER 108, LAT 24.52659500, LON 121.85186833, ALT 216.600, UTC 04:43:33.00
ERROR: Dropped frame : 3
001935, SEQID 18625, CYCLE 022 6000, SIZE 3963904, GAMMA 0.000, GAIN 64, SHUTTER 108, LAT 24.52659500, LON 121.85186833, ALT 216.600, UTC 04:43:33.00
ERROR: Dropped frame : 2
001936, SEQID 18628, CYCLE 022 7500, SIZE 3915264, GAMMA 0.000, GAIN 64, SHUTTER 108, LAT 24.52659500, LON 121.85186833, ALT 216.600, UTC 04:43:33.00
001937, SEQID 18629, CYCLE 023 0000, SIZE 3910656, GAMMA 0.000, GAIN 66, SHUTTER 107, LAT 24.52659500, LON 121.85186833, ALT 216.600, UTC 04:43:33.00
001938, SEQID 18630, CYCLE 023 0500, SIZE 3901440, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52659500, LON 121.85186833, ALT 216.600, UTC 04:43:33.00
ERROR: Dropped frame : 5
001939, SEQID 18636, CYCLE 023 3500, SIZE 3923456, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52659500, LON 121.85186833, ALT 216.600, UTC 04:43:33.00
ERROR: Dropped frame : 4
001940, SEQID 18641, CYCLE 023 6000, SIZE 4009984, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52669167, LON 121.85184333, ALT 217.100, UTC 04:43:34.00
ERROR: Dropped frame : 4
001941, SEQID 18646, CYCLE 024 0500, SIZE 4030464, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52669167, LON 121.85184333, ALT 217.100, UTC 04:43:34.00
ERROR: Dropped frame : 3
001942, SEQID 18650, CYCLE 024 2500, SIZE 4018176, GAMMA 0.000, GAIN 66, SHUTTER 107, LAT 24.52669167, LON 121.85184333, ALT 217.100, UTC 04:43:34.00
ERROR: Dropped frame : 3
001943, SEQID 18654, CYCLE 024 4500, SIZE 3953664, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52678833, LON 121.85181833, ALT 217.700, UTC 04:43:35.00
001944, SEQID 18655, CYCLE 024 5000, SIZE 3963392, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52678833, LON 121.85181833, ALT 217.700, UTC 04:43:35.00
001945, SEQID 18656, CYCLE 024 5500, SIZE 3979264, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52678833, LON 121.85181833, ALT 217.700, UTC 04:43:35.00
ERROR: Dropped frame : 10
001946, SEQID 18667, CYCLE 025 3000, SIZE 3961344, GAMMA 0.000, GAIN 70, SHUTTER 110, LAT 24.52689000, LON 121.85179667, ALT 218.200, UTC 04:43:36.00
ERROR: Dropped frame : 5
001947, SEQID 18673, CYCLE 025 6000, SIZE 3883520, GAMMA 0.000, GAIN 64, SHUTTER 115, LAT 24.52689000, LON 121.85179667, ALT 218.200, UTC 04:43:36.00
ERROR: Dropped frame : 2
001948, SEQID 18676, CYCLE 025 7500, SIZE 4044288, GAMMA 0.000, GAIN 64, SHUTTER 115, LAT 24.52689000, LON 121.85179667, ALT 218.200, UTC 04:43:36.00
ERROR: Dropped frame : 2
001949, SEQID 18679, CYCLE 026 1000, SIZE 4071424, GAMMA 0.000, GAIN 64, SHUTTER 114, LAT 24.52689000, LON 121.85179667, ALT 218.200, UTC 04:43:36.00
ERROR: Dropped frame : 3
001950, SEQID 18683, CYCLE 026 3000, SIZE 4076544, GAMMA 0.000, GAIN 64, SHUTTER 113, LAT 24.52699500, LON 121.85177500, ALT 218.800, UTC 04:43:37.00
ERROR: Dropped frame : 2
001951, SEQID 18686, CYCLE 026 4500, SIZE 4020736, GAMMA 0.000, GAIN 64, SHUTTER 113, LAT 24.52699500, LON 121.85177500, ALT 218.800, UTC 04:43:37.00
ERROR: Dropped frame : 2
001952, SEQID 18689, CYCLE 026 6000, SIZE 3949568, GAMMA 0.000, GAIN 64, SHUTTER 113, LAT 24.52699500, LON 121.85177500, ALT 218.800, UTC 04:43:37.00
ERROR: Dropped frame : 4
001953, SEQID 18694, CYCLE 027 0500, SIZE 3875840, GAMMA 0.000, GAIN 65, SHUTTER 111, LAT 24.52699500, LON 121.85177500, ALT 218.800, UTC 04:43:37.00
ERROR: Dropped frame : 4
001954, SEQID 18699, CYCLE 027 3000, SIZE 3813376, GAMMA 0.000, GAIN 64, SHUTTER 110, LAT 24.52710500, LON 121.85175667, ALT 219.600, UTC 04:43:38.00
ERROR: Dropped frame : 2
001955, SEQID 18702, CYCLE 027 4500, SIZE 3761664, GAMMA 0.000, GAIN 64, SHUTTER 110, LAT 24.52710500, LON 121.85175667, ALT 219.600, UTC 04:43:38.00
ERROR: Dropped frame : 11
001956, SEQID 18714, CYCLE 028 2500, SIZE 4113408, GAMMA 0.000, GAIN 64, SHUTTER 110, LAT 24.52710500, LON 121.85175667, ALT 219.600, UTC 04:43:38.00
ERROR: Dropped frame : 2
001957, SEQID 18717, CYCLE 028 4000, SIZE 4066304, GAMMA 0.000, GAIN 64, SHUTTER 110, LAT 24.52721833, LON 121.85174000, ALT 220.300, UTC 04:43:39.00
001958, SEQID 18718, CYCLE 028 4500, SIZE 4067840, GAMMA 0.000, GAIN 64, SHUTTER 110, LAT 24.52721833, LON 121.85174000, ALT 220.300, UTC 04:43:39.00
001959, SEQID 18719, CYCLE 028 5000, SIZE 4059136, GAMMA 0.000, GAIN 64, SHUTTER 110, LAT 24.52721833, LON 121.85174000, ALT 220.300, UTC 04:43:39.00
001960, SEQID 18720, CYCLE 028 5500, SIZE 4069888, GAMMA 0.000, GAIN 64, SHUTTER 110, LAT 24.52721833, LON 121.85174000, ALT 220.300, UTC 04:43:39.00
ERROR: Dropped frame : 5
001961, SEQID 18726, CYCLE 029 0500, SIZE 4106240, GAMMA 0.000, GAIN 64, SHUTTER 110, LAT 24.52721833, LON 121.85174000, ALT 220.300, UTC 04:43:39.00
ERROR: Dropped frame : 6
001962, SEQID 18733, CYCLE 029 4000, SIZE 3752960, GAMMA 0.000, GAIN 64, SHUTTER 108, LAT 24.52732833, LON 121.85172500, ALT 221.100, UTC 04:43:40.00
ERROR: Dropped frame : 3
001963, SEQID 18737, CYCLE 029 6000, SIZE 3857920, GAMMA 0.000, GAIN 64, SHUTTER 107, LAT 24.52732833, LON 121.85172500, ALT 221.100, UTC 04:43:40.00
ERROR: Dropped frame : 8
001964, SEQID 18746, CYCLE 030 2500, SIZE 4022272, GAMMA 0.000, GAIN 64, SHUTTER 102, LAT 24.52743333, LON 121.85171333, ALT 221.900, UTC 04:43:41.00
ERROR: Dropped frame : 1
001965, SEQID 18748, CYCLE 030 3500, SIZE 3948032, GAMMA 0.000, GAIN 64, SHUTTER 101, LAT 24.52743333, LON 121.85171333, ALT 221.900, UTC 04:43:41.00
ERROR: Dropped frame : 3
