121.6293 24.3483 21.5100 2.20 c
120.4623 22.0330 56.2800 2.66 c
121.0220 22.4475 10.9700 1.87 c
120.4993 21.9473 51.9200 3.25 c
120.5785 21.6120 26.5400 2.57 c
120.7095 21.7580 43.2900 3.22 c
120.4565 21.9361 48.1100 2.55 c
121.8853 24.4458 22.7800 2.35 c
120.6350 21.7053 50.8300 3.33 c
120.5306 21.8885 52.4200 3.15 c
121.4540 24.4063 6.2600 2.17 c
121.7345 24.3373 51.1000 3.91 c
120.5406 21.8570 33.3200 2.80 c
121.7866 24.5898 67.9400 3.07 c
120.8661 21.7950 48.8600 2.70 c
120.4543 22.0516 50.1700 3.39 c
120.3396 22.0588 46.5100 2.79 c
120.4830 23.5401 11.4900 1.93 c
120.7478 22.2610 8.3500 2.16 c
120.7893 22.2656 17.1700 2.14 c
120.9115 22.4981 15.6300 1.05 c
120.4431 21.8991 57.1400 2.63 c
120.4270 22.1243 54.7600 2.63 c
120.4918 21.7745 31.6900 3.04 c
121.9881 24.4378 10.8100 2.70 c
120.7726 22.1560 13.6600 1.65 c
120.5165 21.8171 32.2100 3.22 c
121.9873 24.8470 7.9500 3.06 c
121.9900 24.8446 5.1400 2.02 c
121.9866 24.8438 7.0900 1.96 c
120.3730 21.9933 26.6500 2.32 c
121.3258 23.2470 14.2400 1.54 c
120.5780 21.9778 53.1200 2.53 c
120.8441 22.3935 7.4900 1.18 c
122.2076 24.8070 5.5400 2.33 c
120.5235 23.3190 2.7900 0.59 c
122.2028 24.8086 10.8200 1.82 c
121.5611 21.7783 1.5300 2.85 c
121.1718 22.6208 60.4300 4.22 c
122.2053 24.7963 4.0800 2.90 c
121.0555 24.3173 8.9600 2.14 c
120.6516 21.8295 48.2800 2.67 c
120.4223 22.0476 55.5800 2.65 c
121.3473 23.1421 22.4700 2.06 c
121.3778 23.1233 25.9600 1.79 c
122.1321 24.3413 11.1300 2.75 c
120.8856 21.8165 60.2600 2.15 c
122.0705 24.8260 10.6000 1.80 c
120.9968 23.9830 10.7400 1.86 c
120.6516 21.6858 39.9300 3.62 c
120.6981 21.7045 44.2600 2.79 c
120.7498 21.9450 60.8400 2.66 c
120.9170 22.2873 39.5600 2.47 c
120.3833 22.1220 48.5600 2.82 c
121.1060 23.9923 13.0100 1.92 c
120.6183 21.9430 54.5400 2.85 c
120.9665 24.5328 10.5500 2.04 c
120.4390 22.0286 55.9900 3.00 c
121.0423 23.8890 29.3600 1.95 c
121.7673 24.5408 7.7900 1.70 c
121.9785 24.8440 9.4200 3.57 c
122.0011 24.8560 11.7700 2.50 c
121.2725 24.0173 31.4900 1.65 c
120.9833 24.5130 6.9100 3.43 c
121.6260 24.2283 16.4600 2.58 c
121.4616 24.4015 6.0400 2.35 c
120.5363 21.6883 32.7900 2.80 c
121.0995 21.4878 7.9800 3.39 c
121.0485 21.4986 54.9800 3.21 c
120.5616 22.0731 31.8500 2.80 c
120.7060 22.6956 24.6700 1.69 c
120.9675 23.8461 16.3200 1.78 c
121.4578 24.4163 6.8600 2.25 c
120.9978 24.5483 12.4700 2.26 c
120.5281 21.9301 49.0500 3.12 c
121.0185 24.5228 9.4500 2.32 c
120.9765 22.6846 7.9900 2.28 c
120.5278 21.9043 31.6300 2.44 c
121.1656 22.6231 50.8500 2.16 c
119.8298 22.6310 57.8000 2.83 c
119.7163 22.5206 41.6200 3.37 c
119.7628 22.5390 40.4300 2.95 c
121.3648 23.6930 26.1100 2.11 c
119.7908 22.5998 35.1100 3.05 c
121.1741 23.1391 10.1600 1.88 c
121.8755 24.8496 105.6200 3.55 c
119.7416 22.5468 31.1400 3.41 c
119.5746 22.5046 27.6500 3.39 c
119.6816 22.5340 31.0900 3.25 c
119.7225 22.5570 26.6600 3.02 c
119.7398 22.5898 30.2600 2.79 c
122.0428 23.5081 27.9500 2.54 c
119.7126 22.5726 26.6200 3.06 c
119.7481 22.5233 40.6000 2.74 c
120.0393 22.4996 65.6300 2.43 c
120.3635 21.9923 37.6000 2.41 c
122.2248 24.7920 6.1400 2.55 c
119.7156 22.5103 31.8100 3.99 c
119.7343 22.5116 30.6800 3.60 c
119.6805 22.4888 32.3100 3.71 c
119.7435 22.5411 47.0000 3.04 c
119.7573 22.5541 37.1200 3.27 c
119.8418 22.5791 31.3800 3.22 c
119.6821 22.5583 31.2500 2.65 c
119.6560 22.4813 32.7000 3.18 c
119.6695 22.4785 41.5300 3.09 c
119.7160 22.5240 33.4100 2.88 c
122.0846 24.4566 60.4800 2.57 c
121.0203 24.5036 4.2600 3.49 c
122.1051 24.8948 109.6700 3.04 c
119.7086 22.5470 46.4400 3.50 c
121.7670 24.2676 5.9200 1.31 c
120.6503 21.9856 61.8800 2.64 c
120.7805 23.5881 12.1500 1.39 c
121.8265 24.4351 12.7700 2.38 c
121.4883 23.5248 24.8900 1.91 c
119.6048 22.5096 24.0400 2.71 c
120.9770 24.5270 10.9800 2.09 c
119.7160 22.5043 48.3000 3.26 c
121.7766 24.4580 7.1100 1.25 c
121.0271 24.5023 6.1500 2.96 c
120.6201 22.4186 12.7800 1.57 c
121.8061 23.9521 50.2800 2.24 c
121.0431 24.2831 11.0200 1.72 c
121.2346 21.1556 70.1700 3.18 c
120.6591 21.8600 47.8500 2.68 c
121.7966 24.4810 6.1400 1.22 c
120.9728 23.1213 4.8400 1.35 c
121.9738 24.8561 7.2700 1.86 c
120.9246 22.5553 4.3900 1.37 c
121.9978 24.8480 5.4200 1.62 c
120.8315 24.4461 19.9100 1.86 c
120.9801 24.5236 10.3500 2.15 c
120.4521 21.8961 37.7500 2.84 c
120.4121 21.9295 31.6900 2.26 c
121.9663 24.7536 95.7100 2.22 c
122.1278 24.0703 31.5700 2.67 c
119.7750 22.5653 44.8200 2.62 c
121.7621 24.4211 13.3000 1.42 c
121.4508 24.4226 9.3500 1.86 c
119.7758 22.5573 40.0000 2.60 c
120.4085 22.1533 53.7300 2.34 c
120.4035 21.9440 58.5600 2.60 c
121.6971 24.2465 32.0000 3.47 c
119.7021 22.5573 33.1600 3.32 c
120.4346 22.1770 40.5800 2.47 c
121.9961 24.8568 8.3400 2.40 c
121.9846 24.8540 3.3100 1.80 c
121.9776 24.8548 5.1800 1.75 c
121.8733 23.4206 38.5500 2.38 c
120.8086 24.2820 6.6100 1.53 c
120.3633 22.0843 42.9500 2.36 c
121.9545 24.9015 15.1600 1.67 c
121.3325 23.2035 21.0400 1.46 c
122.2795 24.9303 129.0100 3.48 c
120.9905 21.7151 40.8200 2.72 c
120.9595 24.3875 5.9200 2.05 c
120.5561 21.8800 54.0100 3.58 c
121.9095 24.8298 96.8600 3.21 c
121.1690 23.1028 14.0600 2.02 c
120.3155 21.7601 58.6100 4.46 c
120.4915 21.9556 48.2300 3.16 c
120.6713 23.4163 11.1300 1.86 c
121.0386 22.8601 18.1700 1.53 c
119.6515 22.5401 31.5000 2.77 c
121.3573 22.8988 20.9600 2.61 c
120.6131 21.8390 58.0100 2.60 c
120.4730 23.1578 14.8100 1.37 c
121.8788 21.0683 168.5300 4.16 c
119.7058 22.5591 35.1400 3.06 c
121.4491 24.4198 9.7600 1.88 c
122.5315 24.8843 11.4800 2.59 c
122.0068 24.8700 11.6200 1.71 c
120.4635 21.8183 33.2400 2.53 c
120.6490 21.7993 57.5100 2.47 c
120.4658 22.0350 39.2100 2.36 c
121.5380 23.1591 26.6000 1.55 c
121.0651 23.8623 24.9600 2.46 c
120.4656 23.4981 6.9800 1.86 c
121.7805 24.2116 8.9700 2.97 c
120.4465 22.0063 45.7200 2.44 c
121.1860 24.3361 11.2100 1.96 c
122.4985 24.8375 3.3900 2.64 c
121.3630 24.0065 13.2200 2.08 c
120.6738 21.8026 56.6800 2.72 c
122.0473 24.6513 13.7200 1.81 c
120.8770 22.2195 11.0800 1.84 c
120.9240 24.1353 15.7100 1.52 c
121.7315 23.8268 42.1800 2.49 c
120.8023 22.3878 9.3700 1.66 c
120.4673 23.5235 8.7800 2.94 c
120.3836 21.8906 59.0100 2.75 c
120.4651 21.9361 50.9600 2.82 c
121.9531 24.4168 11.6900 1.98 c
120.9263 24.2041 11.3300 2.20 c
119.6930 22.5221 36.6100 2.90 c
121.4141 23.2036 46.2600 3.45 c
120.6140 22.0036 54.5100 2.60 c
122.2166 23.2141 22.3700 2.61 c
120.9646 24.3950 11.4900 2.01 c
121.7790 24.4360 9.4300 1.15 c
121.1185 21.7928 25.3700 2.66 c
120.9756 22.7341 7.0200 1.96 c
120.1720 22.6110 26.8600 2.21 c
120.3676 22.0318 53.1000 2.65 c
120.5336 21.8206 64.2800 3.04 c
120.5330 22.0268 52.3800 2.75 c
121.9581 24.2088 49.3900 3.00 c
