Latitude;Longitude;Time;Date;Number of Sats;GPS Speed (Kn);GPS True Heading;GPS Magnetic Variation;HDOP;C Magnetic Heading;C True Heading;Pitch Angle;Roll Angle;C Inside Temp (c);DFS Depth (ft);DTB Height (ft);Total Water Column (ft);Batt Percent;Power Watts;Watt-Hours;Batt Volts;Batt Ampers;Batt State;Time to Empty;Current Step;Dist To Next (m);Next Speed (kn);Vehicle Speed (kn);Motor Speed CMD;Next Heading;Next Long;Next Lat;Next Depth (ft);Depth Goal (ft);Vehicle State;Error State;Fin Pitch R;Fin Pitch L;Pitch Goal;Fin Yaw T;Fin Yaw B;Yaw Goal;Fin Roll;Temp C;SpCond uS/cm;Sal ppt;BGA-PC RFU;Chl ug/L;Chl RFU;Turbid+ NTU;
23.0286083333333;120.337955;02:56:15.88;2/17/2011;9;0.1;50.24;-3.30880114687204;0.9;0.2;356.891198853128;5.5;-1.1;28.8;.02;9.66;9.67;89;13;519.6;16;-0.8;D;2623.2;0;47.011;0.5;2;128;33.71643;120.33821;23.02896;0;0;1;N;90;90;15;250;250;33.71643;0;23.44;455;0.22;0.7;6.6;1.6;2.4;
23.028609270855;120.337956613426;02:56:16.89;2/17/2011;9;0.12;53.14;-3.30880114687204;0.9;0.4;357.091198853128;5.4;-1.1;28.8;.05;9.56;9.60;89;12;519.6;16;-0.7;D;2756.8;0;46.833;0.5;0.5;128;33.6192;120.33821;23.02896;0;0;1;N;90;90;15;250;250;33.71643;0;23.44;456;0.22;1.1;9.2;2.2;3.3;
23.0286092730938;120.337956615075;02:56:17.89;2/17/2011;9;0.12;58.23;-3.30880114687204;0.9;0.4;357.091198853128;5.7;0.3;28.8;.04;9.56;9.60;89;12;519.6;16;-0.7;D;2756.8;0;46.833;0.5;0.5;140;33.6192;120.33821;23.02896;0;0;1;N;91;91;15;250;250;33.6192;0;23.44;456;0.22;1.1;9.2;2.2;3.3;
23.0286092711648;120.337956624043;02:56:18.91;2/17/2011;9;0.1;52.64;-3.30880114687204;0.9;0.9;357.591198853128;5.5;-0.3;28.8;.07;9.56;9.62;89;12;519.6;16;-0.7;D;2756.8;0;46.833;0.5;0.5;140;33.61812;120.33821;23.02896;0;0;1;N;90;90;15;250;250;33.61812;0;23.44;456;0.22;-0.1;10.0;2.4;2.5;
23.0286114443956;120.337956604634;02:56:19.91;2/17/2011;9;0.14;30.79;-3.30880114687204;0.9;1.2;357.891198853128;5.2;-1;28.8;.06;9.56;9.62;89;12;519.6;16;-0.7;D;2708.5;0;46.633;0.5;0.5;140;33.78454;120.33821;23.02896;0;0;1;N;89;89;15;250;250;33.78454;0;23.44;456;0.22;0.4;8.1;1.9;2.7;
23.0286109388974;120.337958304842;02:56:20.92;2/17/2011;9;0.19;22.82;-3.30880114687204;0.9;1.8;358.491198853128;5.1;-0.8;28.8;.05;9.36;9.41;89;12;519.6;16;-0.7;D;2708.5;0;46.583;0.5;0.5;140;33.56823;120.33821;23.02896;0;0;1;N;88;88;15;250;250;33.53136;0;23.44;456;0.22;0.1;7.2;1.7;3.2;
23.0286109391054;120.337958314581;02:56:21.94;2/17/2011;9;0.19;341.76;-3.30880114687204;0.9;2.4;359.091198853128;5.1;-0.3;28.8;.03;9.36;9.39;89;12;519.6;16;-0.7;D;2708.5;0;46.582;0.5;0.5;140;33.56722;120.33821;23.02896;0;0;1;N;88;88;15;250;250;33.5309;0;23.45;456;0.22;0.1;5.4;1.3;2.8;
23.0286140512096;120.337956654691;02:56:22.94;2/17/2011;9;0.22;343.46;-3.30880114687204;0.9;3.2;359.891198853128;5.3;0;28.8;.03;9.36;9.39;89;12;519.6;16;-0.7;D;2708.5;0;46.389;0.5;0.5;140;33.97836;120.33821;23.02896;0;0;1;N;89;89;15;250;250;33.93942;0;23.45;455;0.22;0.5;8.2;2.0;3.2;
23.0286143087024;120.337956683059;02:56:23.94;2/17/2011;9;0.25;343.14;-3.30880114687204;0.9;4.4;1.09119885312796;5.6;-0.4;28.8;.05;9.36;9.40;89;12;519.6;16;-0.7;D;2708.3;0;46.364;0.5;0.5;140;33.99516;120.33821;23.02896;0;0;1;N;90;90;15;250;250;33.99516;0;23.45;456;0.22;-0.3;4.9;1.2;2.6;
23.028614273577;120.337956701989;02:56:24.94;2/17/2011;9;0.29;342.02;-3.30880114687204;0.9;5.6;2.29119885312796;5.6;-0.5;28.8;.04;9.36;9.40;89;12;519.6;16;-0.7;D;2708.3;0;46.366;0.5;0.5;140;33.99048;120.33821;23.02896;0;0;1;N;90;90;15;250;250;33.99048;0;23.45;455;0.22;0.4;6.1;1.5;2.6;
23.0286173434254;120.337955121668;02:56:25.97;2/17/2011;9;0.31;351.51;-3.30880114687204;0.9;6.7;3.39119885312796;5.7;-0.2;28.8;.02;9.36;9.37;89;12;519.6;16;-0.7;D;2708.3;0;46.174;0.5;0.5;140;34.39367;120.33821;23.02896;0;0;1;N;91;91;15;250;250;34.39367;0;23.45;456;0.22;0.6;4.6;1.1;3.1;
23.0286190436611;120.337955183006;02:56:26.97;2/17/2011;9;0.33;352.32;-3.30880114687204;0.9;7.9;4.59119885312796;5.7;0.2;28.8;.03;8.86;8.89;89;12;519.6;16;-0.7;D;2708.3;0;46.015;0.5;0.5;140;34.5202;120.33821;23.02896;0;0;1;N;91;91;15;250;250;34.5202;0;23.45;456;0.22;0.5;8.5;2.0;2.9;
23.0286192690906;120.337955105206;02:56:27.97;2/17/2011;9;0.35;13.73;-3.30880114687204;0.9;9.4;6.09119885312796;5.6;0;28.9;.02;8.86;8.88;89;12;519.6;16;-0.7;D;2708.2;0;45.999;0.5;0.5;140;34.54606;120.33821;23.02896;0;0;1;N;90;90;15;250;250;34.54606;0;23.46;456;0.22;0.8;4.7;1.1;2.8;
23.0286209300042;120.337955134804;02:56:28.97;2/17/2011;9;0.37;11.74;-3.30880114687204;0.9;11.1;7.79119885312796;5.7;0;28.9;.01;8.86;8.86;89;12;519.6;16;-0.7;D;2708.2;0;45.845;0.5;0.5;140;34.67383;120.33821;23.02896;0;0;1;N;91;91;15;250;250;34.67383;0;23.46;456;0.22;0.4;2.7;0.6;2.2;
23.0286225928245;120.337956829474;02:56:29.97;2/17/2011;9;0.36;16.32;-3.30880114687204;0.9;12.9;9.59119885312796;5.7;-0.2;28.9;.02;8.76;8.78;89;12;519.6;16;-0.7;D;2708.2;0;45.594;0.5;0.5;140;34.62679;120.33821;23.02896;0;0;1;N;91;91;15;250;250;34.59882;0;23.46;455;0.22;0.7;7.3;1.7;3.1;
23.0286247531;120.337956953424;02:56:30.97;2/17/2011;9;0.38;16.12;-3.30880114687204;0.9;14.5;11.191198853128;5.7;-0.1;28.9;.01;8.75;8.76;89;12;519.5;16;-0.7;D;2708.1;0;45.390;0.5;0.5;140;34.78592;120.33821;23.02896;0;0;1;N;91;91;15;247;247;34.75953;0;23.46;455;0.22;-0.2;3.1;0.7;2.5;
23.0286263749067;120.337956990315;02:56:31.97;2/17/2011;9;0.37;14.65;-3.30880114687204;0.9;15.8;12.491198853128;5.9;-0.2;28.9;.02;8.75;8.78;89;12;519.5;16;-0.7;D;2708.1;0;45.240;0.5;0.5;140;34.91229;120.33821;23.02896;0;0;1;N;92;92;15;239;239;34.88706;0;23.46;455;0.22;0.1;3.9;0.9;2.6;
23.0286275784054;120.337956904819;02:56:32.97;2/17/2011;9;0.41;16.29;-3.30880114687204;0.9;17.3;13.991198853128;5.9;0;28.9;.04;8.65;8.69;89;12;519.5;16;-0.7;D;2708.1;0;45.135;0.5;0.5;140;35.01863;120.33821;23.02896;0;0;1;N;92;92;15;232;232;35.01863;0;23.46;456;0.22;-0.2;3.3;0.8;2.4;
23.0286309053054;120.337956932253;02:56:33.97;2/17/2011;9;0.41;356.06;-3.30880114687204;0.9;19;15.691198853128;5.8;0;28.9;.03;8.65;8.68;89;12;519.5;16;-0.7;D;2708.1;0;44.831;0.5;0.5;140;35.287;120.33821;23.02896;0;0;1;N;91;91;15;225;225;35.287;0;23.46;456;0.22;1.3;5.2;1.2;2.2;
23.0286333333333;120.337956666667;02:56:34.97;2/17/2011;9;0.44;3.08;-3.30880114687204;0.9;20.5;17.191198853128;5.8;-0.4;28.8;.01;8.56;8.56;89;12;519.5;16;-0.7;D;2708.1;0;44.675;0.5;0.5;140;35.42237;120.33821;23.02896;0;0;1;N;91;91;15;220;220;35.42237;0;23.46;456;0.22;0.4;7.1;1.7;3.8;
23.0286355682353;120.33795744339;02:56:35.97;2/17/2011;9;0.44;3.08;-3.30880114687204;0.9;21.8;18.491198853128;5.8;-0.2;28.8;.01;8.46;8.47;89;12;519.5;16;-0.7;D;2708.1;0;44.378;0.5;0.5;140;35.61858;120.33821;23.02896;0;0;1;N;91;91;15;213;213;35.59856;0;23.47;456;0.22;1.0;5.0;1.2;3.1;
23.0286372140489;120.337957503024;02:56:36.97;2/17/2011;9;0.44;3.87;-3.30880114687204;0.9;23.2;19.891198853128;5.7;0;28.8;.02;8.46;8.47;89;12;519.5;16;-0.7;D;2708.1;0;44.226;0.5;0.5;140;35.75024;120.33821;23.02896;0;0;1;N;91;91;15;206;206;35.75024;0;23.47;455;0.22;-0.5;5.0;1.2;3.0;
23.0286396821143;120.337957224999;02:56:37.97;2/17/2011;9;0.45;9.73;-3.30880114687204;0.9;24.5;21.191198853128;5.8;-0.4;28.8;.02;8.36;8.38;89;12;519.5;16;-0.7;D;2708.1;0;44.020;0.5;0.5;140;35.98899;120.33821;23.02896;0;0;1;N;91;91;15;201;201;35.97018;0;23.46;456;0.22;0.0;4.5;1.1;3.2;
23.0286413029802;120.337957247602;02:56:38.97;2/17/2011;9;0.45;8.09;-3.30880114687204;0.9;26;22.691198853128;5.8;-0.2;28.8;.01;8.26;8.27;89;12;519.5;16;-0.7;D;2718.3;0;43.873;0.5;0.5;140;36.12486;120.33821;23.02896;0;0;1;N;91;91;15;194;194;36.12486;0;23.46;455;0.22;0.7;9.0;2.1;3.3;
23.0286429579417;120.337958937767;02:56:39.97;2/17/2011;9;0.5;24.53;-3.30880114687204;0.9;27;23.691198853128;5.8;0;28.8;.04;8.26;8.29;89;12;519.5;16;-0.7;D;2718.3;0;43.622;0.5;0.5;140;36.08386;120.33821;23.02896;0;0;1;N;91;91;15;189;189;36.06905;0;23.46;456;0.22;0.7;8.1;1.9;3.3;
23.0286442214678;120.337958768365;02:56:40.97;2/17/2011;9;0.46;31.64;-3.30880114687204;0.9;27.9;24.591198853128;5.8;-0.7;28.8;.02;8.16;8.18;89;12;519.5;16;-0.7;D;2718.3;0;43.519;0.5;0.5;140;36.21125;120.33821;23.02896;0;0;1;N;91;91;15;185;185;36.21125;0;23.45;456;0.22;0.0;1.8;0.4;2.9;
23.0286463060547;120.337960666891;02:56:41.97;2/17/2011;9;0.46;37.27;-3.30880114687204;0.9;29;25.691198853128;5.6;-0.3;28.8;.01;8.06;8.06;89;12;519.5;16;-0.7;D;2718.3;0;43.217;0.5;0.5;140;36.18497;120.33821;23.02896;0;0;1;N;90;90;15;179;179;36.18497;0;23.45;455;0.22;0.2;7.5;1.8;2.9;
23.0286491720485;120.337962121257;02:56:42.97;2/17/2011;9;0.5;32.31;-3.30880114687204;0.9;30.1;26.791198853128;5.7;-0.5;28.8;.01;7.96;7.98;89;12;519.5;16;-0.7;D;2718.3;0;42.872;0.5;0.5;140;36.27588;120.33821;23.02896;0;0;1;N;91;91;15;174;174;36.27588;0;23.45;455;0.22;1.0;6.9;1.6;2.9;
23.0286508344348;120.3379621358;02:56:43.97;2/17/2011;9;0.49;36;-3.30880114687204;0.9;31.1;27.791198853128;5.7;0;28.8;.02;7.96;7.98;89;12;519.5;16;-0.7;D;2718.3;0;42.723;0.5;0.5;140;36.42095;120.33821;23.02896;0;0;1;N;91;91;15;171;171;36.41008;0;23.44;456;0.22;0.5;3.9;0.9;2.7;
23.0286524914343;120.337963816984;02:56:44.97;2/17/2011;9;0.49;34.6;-3.30880114687204;0.9;31.9;28.591198853128;5.6;-0.2;28.8;.01;7.76;7.77;89;12;519.5;16;-0.7;D;2718.3;0;42.472;0.5;0.5;140;36.38177;120.33821;23.02896;0;0;1;N;90;90;15;166;166;36.37209;0;23.44;455;0.22;0.3;6.9;1.6;3.2;
23.0286545594187;120.337965747173;02:56:45.97;2/17/2011;9;0.4;21.98;-3.30880114687204;0.9;32.8;29.491198853128;5.7;-0.8;28.8;.00;7.86;7.87;89;12;519.5;16;-0.7;D;2718.2;0;42.170;0.5;0.5;140;36.35103;120.33821;23.02896;0;0;1;N;91;91;15;196;196;36.34241;0;23.44;455;0.22;0.2;4.7;1.1;2.8;
23.0286562160913;120.337965770566;02:56:46.97;2/17/2011;9;0.46;21.53;-3.30880114687204;0.9;34;30.691198853128;5.7;0;28.8;.03;7.96;7.99;89;12;519.5;16;-0.7;D;2718.2;0;42.020;0.5;0.5;140;36.49728;120.33821;23.02896;0;0;1;N;91;91;15;185;185;36.48993;0;23.43;455;0.22;0.3;6.4;1.5;2.5;
23.0286574992287;120.33796554888;02:56:47.97;2/17/2011;9;0.44;26.56;-3.30880114687204;0.9;35;31.691198853128;5.8;-0.1;28.8;.02;8.26;8.28;89;12;519.5;16;-0.7;D;2718.2;0;41.919;0.5;0.5;140;36.6382;120.33821;23.02896;0;0;1;N;91;91;15;177;177;36.6382;0;23.42;455;0.22;0.1;3.6;0.9;2.7;
23.0286591255377;120.337967209664;02:56:48.97;2/17/2011;8;0.45;23.66;-3.30880114687204;1;36;32.691198853128;5.8;-0.3;28.8;.02;5.87;5.89;89;12;519.5;16;-0.7;D;2718.2;0;41.673;0.5;0.5;140;36.59908;120.33821;23.02896;0;0;1;N;91;91;15;169;169;36.59908;0;23.41;455;0.22;-0.2;8.4;2.0;3.2;
23.0286628476088;120.337967498133;02:56:49.97;2/17/2011;9;0.46;24.86;-3.30880114687204;0.9;36.6;33.291198853128;5.8;-0.4;28.8;.02;8.36;8.38;89;12;519.5;16;-0.8;D;2697.7;0;41.323;0.5;0.5;140;36.90836;120.33821;23.02896;0;0;1;N;91;91;15;163;163;36.90836;0;23.41;456;0.22;0.5;5.7;1.3;2.8;
23.0286641121091;120.337968898549;02:56:50.97;2/17/2011;9;0.46;21.54;-3.30880114687204;0.9;37.4;34.091198853128;5.7;-0.2;28.8;.01;8.56;8.57;89;12;519.5;16;-0.8;D;2697.7;0;41.125;0.5;0.5;140;36.86635;120.33821;23.02896;0;0;1;N;91;91;15;162;162;36.86635;0;23.41;455;0.22;-0.8;6.5;1.5;3.3;
23.0286658029053;120.33796893157;02:56:51.97;2/17/2011;9;0.5;34.62;-3.30880114687204;0.9;37.9;34.591198853128;5.7;-0.3;28.8;.01;8.56;8.57;89;12;519.5;16;-0.8;D;2697.7;0;40.973;0.5;0.5;140;37.0203;120.33821;23.02896;0;0;1;N;91;91;15;157;157;37.0203;0;23.40;455;0.22;0.4;3.2;0.8;2.4;
23.028667433501;120.337970588597;02:56:52.97;2/17/2011;9;0.5;39.69;-3.30880114687204;0.9;38.7;35.391198853128;5.7;0;28.8;.03;8.76;8.78;89;12;519.5;16;-0.8;D;2697.7;0;40.726;0.5;0.5;140;36.98341;120.33821;23.02896;0;0;1;N;91;91;15;147;147;36.98117;0;23.40;455;0.22;0.6;6.0;1.4;2.6;
23.028669472286;120.337972560426;02:56:53.97;2/17/2011;9;0.49;47.81;-3.30880114687204;0.9;39.5;36.191198853128;5.6;-0.5;28.8;.02;8.76;8.78;89;12;519.5;16;-0.8;D;2697.6;0;40.423;0.5;0.5;140;36.94825;120.33821;23.02896;0;0;1;N;90;90;15;136;136;36.94825;0;23.40;455;0.22;0.8;8.3;2.0;3.5;
23.0286711614945;120.337974261617;02:56:54.97;2/17/2011;9;0.52;42.03;-3.30880114687204;0.9;39.8;36.491198853128;5.6;-0.9;28.8;.03;8.56;8.59;89;12;519.5;16;-0.8;D;2697.6;0;40.169;0.5;0.5;140;36.91085;120.33821;23.02896;0;0;1;N;90;90;15;132;132;36.91005;0;23.40;455;0.22;0.6;5.7;1.4;3.2;
23.0286724509764;120.337975626832;02:56:55.97;2/17/2011;9;0.5;46.17;-3.30880114687204;0.9;39.8;36.491198853128;5.6;-0.5;28.8;.03;8.86;8.88;89;12;519.5;16;-0.8;D;2697.6;0;39.970;0.5;0.5;140;36.87416;120.33821;23.02896;0;0;1;N;90;90;15;132;132;36.87416;0;23.40;455;0.22;0.6;7.1;1.7;3.4;
23.0286740869927;120.337977271204;02:56:56.97;2/17/2011;9;0.53;46.89;-3.30880114687204;0.9;39.9;36.591198853128;5.5;-0.4;28.8;.01;7.96;7.97;89;12;519.5;16;-0.8;D;2697.6;0;39.723;0.5;0.5;140;36.83745;120.33821;23.02896;0;0;1;N;90;90;15;130;130;36.83745;0;23.41;455;0.22;0.1;6.4;1.5;2.9;
23.0286757536593;120.337978937871;02:56:57.97;2/17/2011;9;0.47;34.39;-3.30880114687204;0.9;39.9;36.591198853128;5.5;-0.4;28.8;.02;7.96;7.98;89;12;519.5;16;-0.7;D;2707.7;0;39.473;0.5;0.5;140;36.80059;120.33821;23.02896;0;0;1;N;90;90;15;130;130;36.80059;0;23.41;455;0.22;-0.1;6.3;1.5;2.9;
23.0286783803939;120.337981369637;02:56:58.97;2/17/2011;9;0.51;37.69;-3.30880114687204;0.9;39.8;36.491198853128;5.5;-0.2;28.8;.02;7.66;7.68;89;12;519.5;16;-0.7;D;2707.7;0;39.090;0.5;0.5;140;36.76498;120.33821;23.02896;0;0;1;N;90;90;15;130;130;36.76498;0;23.41;455;0.22;0.8;6.5;1.5;4.5;
23.0286811328601;120.337982569864;02:56:59.97;2/17/2011;9;0.5;35.57;-3.30880114687204;0.9;39.6;36.291198853128;5.5;-0.7;28.8;.01;7.96;7.97;89;12;519.5;16;-0.7;D;2707.7;0;38.771;0.5;0.5;140;36.89029;120.33821;23.02896;0;0;1;N;90;90;15;134;134;36.88928;0;23.41;455;0.22;0.6;6.7;1.6;3.1;
23.0286824250515;120.337982263974;02:57:00.97;2/17/2011;9;0.52;35.84;-3.30880114687204;0.9;39.4;36.091198853128;5.6;-0.4;28.8;.02;7.96;7.98;89;12;519.4;16;-0.7;D;2717.9;0;38.676;0.5;0.5;140;37.05516;120.33821;23.02896;0;0;1;N;90;90;15;139;139;37.05516;0;23.41;455;0.22;0.3;4.0;0.9;2.4;
23.0286840946813;120.337983930779;02:57:01.97;2/17/2011;9;0.51;35.03;-3.30880114687204;0.9;39.3;35.991198853128;5.5;-0.1;28.8;.02;7.96;7.98;89;12;519.4;16;-0.7;D;2717.9;0;38.425;0.5;0.5;140;37.019;120.33821;23.02896;0;0;1;N;90;90;15;140;140;37.019;0;23.40;455;0.22;0.7;6.3;1.5;2.8;
23.0286857914969;120.337985616642;02:57:02.97;2/17/2011;9;0.52;32.99;-3.30880114687204;0.9;39;35.691198853128;5.5;-0.7;28.8;.02;7.96;7.98;89;12;519.4;16;-0.7;D;2717.9;0;38.170;0.5;0.5;140;36.98275;120.33821;23.02896;0;0;1;N;90;90;15;143;143;36.98275;0;23.40;454;0.22;1.1;5.5;1.3;3.0;
23.0286874582025;120.337987283253;02:57:03.97;2/17/2011;9;0.54;50.63;-3.30880114687204;0.9;39.1;35.791198853128;5.4;-0.5;28.8;.00;5.28;5.28;89;12;519.4;16;-0.7;D;2717.9;0;37.919;0.5;0.5;140;36.94535;120.33821;23.02896;0;0;1;N;90;90;15;141;141;36.94535;0;23.39;455;0.22;0.0;1.4;0.3;3.3;
23.0286894730302;120.337989226583;02:57:04.97;2/17/2011;9;0.53;49.54;-3.30880114687204;0.9;39.3;35.991198853128;5.5;-0.4;28.8;.02;7.57;7.58;89;12;519.4;16;-0.7;D;2717.9;0;37.621;0.5;0.5;140;36.90838;120.33821;23.02896;0;0;1;N;90;90;15;138;138;36.90838;0;23.39;455;0.22;0.2;5.1;1.2;3.3;
23.028691141199;120.337990891147;02:57:05.97;2/17/2011;9;0.5;46.46;-3.30880114687204;0.9;39;35.691198853128;5.5;-0.3;28.8;.01;5.77;5.78;89;12;519.4;16;-0.7;D;2717.9;0;37.370;0.5;0.5;140;36.87034;120.33821;23.02896;0;0;1;N;90;90;15;142;142;36.86848;0;23.38;455;0.22;0.1;1.7;0.4;2.9;
23.0286928401137;120.337992577393;02:57:06.97;2/17/2011;9;0.51;47.5;-3.30880114687204;0.9;39;35.691198853128;5.6;0;28.8;.02;5.77;5.80;89;12;519.4;16;-0.7;D;2717.9;0;37.115;0.5;0.5;140;36.83221;120.33821;23.02896;0;0;1;N;90;90;15;141;141;36.8304;0;23.38;454;0.22;0.7;4.7;1.1;3.7;
23.0286944775339;120.337994220271;02:57:07.97;2/17/2011;9;0.52;51.34;-3.30880114687204;0.9;38.9;35.591198853128;5.4;-0.5;28.8;.01;7.57;7.58;89;12;519.4;16;-0.7;D;2717.9;0;36.869;0.5;0.5;140;36.79272;120.33821;23.02896;0;0;1;N;90;90;15;142;142;36.7908;0;23.37;455;0.22;0.7;6.0;1.4;3.0;
23.0286957641314;120.337995588694;02:57:08.97;2/17/2011;9;0.51;45.07;-3.30880114687204;0.9;38.9;35.591198853128;5.5;-0.5;28.8;.02;7.76;7.78;89;12;519.4;16;-0.7;D;2717.8;0;36.671;0.5;0.5;140;36.75138;120.33821;23.02896;0;0;1;N;90;90;15;142;142;36.75138;0;23.38;455;0.22;0.5;3.1;0.7;2.8;
23.0286974602198;120.337997280202;02:57:09.97;2/17/2011;9;0.5;32.12;-3.30880114687204;0.9;38.8;35.491198853128;5.5;-0.7;28.8;.02;6.57;6.60;89;12;519.4;16;-0.7;D;2717.8;0;36.416;0.5;0.5;140;36.71071;120.33821;23.02896;0;0;1;N;90;90;15;142;142;36.71071;0;23.37;455;0.22;-0.1;10.1;2.4;2.1;
23.0287007635905;120.337998922697;02:57:10.97;2/17/2011;9;0.51;31.35;-3.30880114687204;0.9;38.8;35.491198853128;5.7;-0.5;28.8;.02;7.56;7.59;89;12;519.4;16;-0.7;D;2717.8;0;36.021;0.5;0.5;140;36.84564;120.33821;23.02896;0;0;1;N;91;91;15;144;144;36.84564;0;23.37;455;0.22;0.9;8.6;2.0;3.9;
23.0287024309288;120.338000588794;02:57:11.97;2/17/2011;9;0.51;33.95;-3.30880114687204;0.9;38.8;35.491198853128;5.5;-0.3;28.8;.02;7.57;7.59;89;12;519.4;16;-0.7;D;2717.8;0;35.770;0.5;0.5;140;36.80517;120.33821;23.02896;0;0;1;N;90;90;15;143;143;36.80517;0;23.37;455;0.22;0.6;4.5;1.1;3.8;
23.0287041013802;120.338000587352;02:57:12.97;2/17/2011;9;0.54;34.34;-3.30880114687204;0.9;38.6;35.291198853128;5.5;-0.2;28.8;.02;7.57;7.59;89;12;519.4;16;-0.7;D;2717.7;0;35.622;0.5;0.5;140;36.98435;120.33821;23.02896;0;0;1;N;90;90;15;148;148;36.98435;0;23.36;455;0.22;0.1;6.3;1.5;3.4;
23.0287074647094;120.338002272451;02:57:13.97;2/17/2011;9;0.53;26.37;-3.30880114687204;0.9;38.4;35.091198853128;5.7;-0.4;28.8;.02;7.56;7.58;89;12;519.4;16;-0.7;D;2717.7;0;35.220;0.5;0.5;140;37.12628;120.33821;23.02896;0;0;1;N;91;91;15;152;152;37.12628;0;23.36;455;0.22;-0.4;6.9;1.6;2.4;
23.0287094833162;120.338004214933;02:57:14.97;2/17/2011;9;0.52;31.34;-3.30880114687204;0.9;38.8;35.491198853128;5.6;-0.7;28.8;.01;7.66;7.67;89;12;519.4;16;-0.7;D;2717.7;0;34.921;0.5;0.5;140;37.08852;120.33821;23.02896;0;0;1;N;90;90;15;147;147;37.08591;0;23.36;455;0.22;0.3;8.2;1.9;3.2;
23.0287111442933;120.338004219254;02:57:15.97;2/17/2011;9;0.54;43.51;-3.30880114687204;0.9;39;35.691198853128;5.6;-0.1;28.8;.01;7.66;7.67;89;12;519.4;16;-0.7;D;2717.7;0;34.773;0.5;0.5;140;37.27146;120.33821;23.02896;0;0;1;N;90;90;15;147;147;37.26886;0;23.36;455;0.22;0.1;7.1;1.7;2.4;
23.0287128391484;120.338005912329;02:57:17.00;2/17/2011;9;0.5;43.81;-3.30880114687204;0.9;39.2;35.891198853128;5.4;-0.1;28.8;.02;7.76;7.78;89;12;519.4;16;-0.7;D;2717.7;0;34.518;0.5;0.5;140;37.23204;120.33821;23.02896;0;0;1;N;90;90;15;144;144;37.22961;0;23.36;454;0.22;0.7;5.9;1.4;3.1;
23.0287141227408;120.338007286131;02:57:18.00;2/17/2011;9;0.48;45.05;-3.30880114687204;0.9;39.4;36.091198853128;5.5;-0.3;28.8;.02;7.76;7.78;89;12;519.4;16;-0.7;D;2717.7;0;34.320;0.5;0.5;140;37.18935;120.33821;23.02896;0;0;1;N;90;90;15;141;141;37.18935;0;23.36;455;0.22;0.2;5.5;1.3;2.9;
23.0287157585135;120.338008930742;02:57:19.01;2/17/2011;9;0.52;49.75;-3.30880114687204;0.9;39.6;36.291198853128;5.5;-0.4;28.8;.00;7.76;7.76;89;12;519.4;16;-0.7;D;2717.7;0;34.073;0.5;0.5;140;37.14877;120.33821;23.02896;0;0;1;N;90;90;15;140;140;37.14877;0;23.36;455;0.22;0.4;5.2;1.2;3.9;
23.0287174233702;120.338010600365;02:57:20.03;2/17/2011;9;0.52;49.57;-3.30880114687204;0.9;39.5;36.191198853128;5.5;-0.5;28.8;.01;7.77;7.77;89;12;519.4;16;-0.7;D;2710.7;0;33.822;0.5;0.5;140;37.10745;120.33821;23.02896;0;0;1;N;90;90;15;138;138;37.10745;0;23.36;454;0.22;0.3;7.9;1.9;3.5;
23.0287191187189;120.338013958737;02:57:21.03;2/17/2011;9;0.5;50.06;-3.30880114687204;0.9;39.7;36.391198853128;5.5;-0.5;28.8;.02;7.76;7.79;89;12;519.4;16;-0.7;D;2710.7;0;33.465;0.5;0.5;140;36.83291;120.33821;23.02896;0;0;1;N;90;90;15;133;133;36.83291;0;23.36;455;0.22;0.4;6.7;1.6;3.2;
23.0287211975545;120.3380159432;02:57:22.05;2/17/2011;9;0.52;43.61;-3.30880114687204;0.9;39.4;36.091198853128;5.5;-0.4;28.8;.02;7.76;7.78;89;12;519.4;16;-0.7;D;2710.7;0;33.158;0.5;0.5;140;36.7915;120.33821;23.02896;0;0;1;N;90;90;15;136;136;36.7915;0;23.37;455;0.22;0.1;7.3;1.7;3.4;
23.028724474951;120.338017557049;02:57:23.06;2/17/2011;9;0.54;42.09;-3.30880114687204;0.9;39.1;35.791198853128;5.5;-0.5;28.8;.02;7.96;7.99;89;12;519.4;16;-0.7;D;2710.7;0;32.768;0.5;0.5;140;36.94188;120.33821;23.02896;0;0;1;N;90;90;15;141;141;36.93981;0;23.37;455;0.22;1.0;7.0;1.7;3.6;
23.0287261436597;120.338019220942;02:57:24.08;2/17/2011;9;0.55;38.84;-3.30880114687204;0.9;39;35.691198853128;5.4;-0.5;28.8;.02;7.96;7.98;89;12;519.4;16;-0.7;D;2710.7;0;32.517;0.5;0.5;140;36.89858;120.33821;23.02896;0;0;1;N;90;90;15;142;142;36.89858;0;23.38;455;0.22;0.6;6.0;1.4;2.9;
23.0287278437148;120.338020905722;02:57:25.08;2/17/2011;9;0.54;36.3;-3.30880114687204;0.9;38.6;35.291198853128;5.5;-0.3;28.8;.02;7.96;7.98;89;12;519.4;16;-0.7;D;2710.7;0;32.262;0.5;0.5;140;36.85529;120.33821;23.02896;0;0;1;N;90;90;15;147;147;36.85252;0;23.37;454;0.22;0.8;6.9;1.6;3.5;
